-8.3866891, 43.3697439
-8.3874249, 43.3700136
-8.3881434, 43.3702561
-8.3884934, 43.3704415
-8.3887049, 43.370707
-8.388732, 43.370841
-8.3890655, 43.3711624
-8.3893572, 43.371437
-8.389649, 43.3717801
-8.3900434, 43.3725878
-8.3902585, 43.3732338
-8.3903185, 43.3734834
-8.3904387, 43.3736705
-8.3905764, 43.3738224
-8.3911087, 43.3741102
-8.3914757, 43.3742723
-8.3919292, 43.3745177
-8.3925844, 43.3747935
-8.3929407, 43.3750288
-8.3931926, 43.3753347
-8.3933271, 43.3759737
-8.3930949, 43.3766201
-8.393423, 43.376768
-8.3936834, 43.3771429
-8.3937701, 43.3775117
-8.3934963, 43.3776574
-8.393588, 43.3777259
-8.3935158, 43.3778204
-8.3940006, 43.3781063
-8.3940184, 43.3783827
-8.3942405, 43.3788277
-8.394744, 43.3793421
-8.3952948, 43.3797306
-8.3955625, 43.3798981
-8.3957984, 43.3801197
-8.3962925, 43.3804208
-8.3966139, 43.3807051
-8.3966501, 43.380759
-8.3966471, 43.3808079
-8.396538, 43.3809349
-8.3964854, 43.3810109
-8.396479, 43.3810579
-8.3964951, 43.3810997
-8.3965248, 43.3811282
-8.3964685, 43.3811889
-8.3968086, 43.381354
-8.3968252, 43.381393
-8.3968206, 43.3814423
-8.3967975, 43.3814993
-8.3967461, 43.3815512
-8.3966824, 43.3816153
-8.3966009, 43.3816742
-8.3964829, 43.3817466
-8.3963367, 43.381806
-8.3962083, 43.3818491
-8.3960623, 43.3818716
-8.3959727, 43.3818606
-8.3958868, 43.3818368
-8.3956991, 43.3817629
-8.3955086, 43.3817504
-8.3954176, 43.3817238
-8.3953188, 43.3817543
-8.3952228, 43.381728
-8.3951941, 43.3816619
-8.3950289, 43.3816082
-8.3948809, 43.3815548
-8.3948175, 43.3816065
-8.3947586, 43.381681
-8.3946961, 43.3816843
-8.3946205, 43.3816126
-8.3945926, 43.3815295
-8.3945275, 43.3814732
-8.3943849, 43.3814659
-8.3941977, 43.3816391
-8.3940798, 43.3815997
-8.3939827, 43.3815386
-8.3939363, 43.3814368
-8.3938959, 43.3814524
-8.3937936, 43.3815196
-8.3937275, 43.3815913
-8.3937802, 43.3816585
-8.3937254, 43.3817101
-8.3940195, 43.3817617
-8.3939607, 43.3818313
-8.3936735, 43.3817668
-8.3935581, 43.381817
-8.3934194, 43.381887
-8.3933685, 43.3819783
-8.3934115, 43.3820221
-8.3933558, 43.3820917
-8.3932812, 43.3821973
-8.3932758, 43.3823007
-8.393298, 43.3824063
-8.3932807, 43.3825458
-8.3932431, 43.3825719
-8.3932512, 43.3827092
-8.3933241, 43.3827327
-8.3933316, 43.3827969
-8.3932801, 43.382848
-8.3932759, 43.3829097
-8.393215, 43.3829459
-8.3931979, 43.3830249
-8.3932409, 43.3830775
-8.3931916, 43.383157
-8.3932301, 43.383194
-8.3932356, 43.38326
-8.3932012, 43.383288
-8.3932325, 43.3833541
-8.3932204, 43.383468
-8.39327, 43.3834847
-8.3932639, 43.3835316
-8.3932549, 43.3835718
-8.3933171, 43.383558
-8.3933643, 43.383611
-8.3934526, 43.3837082
-8.393494, 43.3837836
-8.3934297, 43.3838693
-8.3931761, 43.3838357
-8.3931265, 43.383904
-8.3930956, 43.3839247
-8.3930423, 43.3839003
-8.3929771, 43.3839416
-8.3929096, 43.3839574
-8.3928466, 43.3839359
-8.3928475, 43.3838684
-8.3928076, 43.3838739
-8.3927805, 43.3838464
-8.3927445, 43.3838479
-8.3927791, 43.3838886
-8.3927506, 43.3839013
-8.3927186, 43.3839111
-8.3927321, 43.3839728
-8.3926914, 43.3839431
-8.392639, 43.3839491
-8.3926342, 43.3839052
-8.3926024, 43.3839018
-8.3925473, 43.3839442
-8.392492, 43.3839473
-8.3924521, 43.3840009
-8.3923748, 43.383992
-8.3923409, 43.3839681
-8.3923286, 43.3839256
-8.3922684, 43.3838916
-8.3921849, 43.3838684
-8.3921198, 43.3838543
-8.3920814, 43.3838192
-8.3920844, 43.3837745
-8.3920267, 43.383757
-8.3919781, 43.3837971
-8.3919083, 43.383779
-8.391864, 43.3837928
-8.3918244, 43.3838159
-8.3916632, 43.3837431
-8.3916489, 43.3837766
-8.3917246, 43.3838256
-8.3917777, 43.3838688
-8.3917501, 43.3839026
-8.3917994, 43.383923
-8.3918229, 43.3839824
-8.3918768, 43.384007
-8.3919607, 43.3839769
-8.3920201, 43.3839908
-8.3920183, 43.3840223
-8.3919801, 43.3840533
-8.3920294, 43.3840649
-8.3920093, 43.3841143
-8.3920343, 43.3841493
-8.3920865, 43.3841056
-8.3921009, 43.3840626
-8.3921457, 43.3840713
-8.3921496, 43.3841273
-8.3921796, 43.3841349
-8.3922331, 43.3841006
-8.3922622, 43.3841207
-8.3923235, 43.3841121
-8.3923541, 43.3841511
-8.3923824, 43.3841901
-8.3925499, 43.3842748
-8.392507, 43.3844541
-8.3924334, 43.3845299
-8.3923931, 43.3845474
-8.3923527, 43.3845377
-8.3922356, 43.3845158
-8.3921069, 43.3845311
-8.3921033, 43.3845473
-8.3921797, 43.3845774
-8.3922225, 43.3846146
-8.392223, 43.3846772
-8.3921964, 43.3847229
-8.3921378, 43.3847481
-8.3920764, 43.384734
-8.3920048, 43.3847113
-8.3919308, 43.3847071
-8.3919295, 43.3847531
-8.3919603, 43.3847804
-8.3920294, 43.3848084
-8.3920605, 43.3848683
-8.3920387, 43.3848846
-8.3919951, 43.3848529
-8.3919324, 43.3848286
-8.3918882, 43.3848885
-8.3918545, 43.3848786
-8.3918633, 43.3848406
-8.3918397, 43.3848012
-8.3917858, 43.384829
-8.3917519, 43.3848421
-8.3917447, 43.3848745
-8.3918083, 43.3849418
-8.3918412, 43.3849872
-8.391881, 43.3850226
-8.3919686, 43.3850656
-8.3920049, 43.385119
-8.3918759, 43.3850965
-8.3918114, 43.3850614
-8.39175, 43.385049
-8.3917181, 43.3850266
-8.391539, 43.3850237
-8.3914906, 43.3850825
-8.3914665, 43.3850274
-8.3914018, 43.384987
-8.3912576, 43.3849559
-8.3912666, 43.3850299
-8.3912361, 43.3850813
-8.3912687, 43.3850971
-8.391266, 43.3851392
-8.3913009, 43.3851705
-8.3913522, 43.3851878
-8.3914222, 43.38516
-8.3914747, 43.3851172
-8.3914928, 43.385201
-8.3915042, 43.3852192
-8.3915764, 43.3851893
-8.3916312, 43.3851386
-8.3916796, 43.3851846
-8.3916591, 43.3852424
-8.3916895, 43.3852563
-8.3917257, 43.3852267
-8.3917956, 43.3853218
-8.3919015, 43.3854201
-8.3919509, 43.3855278
-8.3920188, 43.3855884
-8.3920306, 43.3856026
-8.3919722, 43.3856071
-8.3919921, 43.3856323
-8.3920026, 43.3856625
-8.3921298, 43.3856936
-8.3921957, 43.3857388
-8.3922557, 43.3857813
-8.3921552, 43.3858021
-8.3920758, 43.3858463
-8.3920886, 43.3859075
-8.3921013, 43.3859473
-8.3919499, 43.3859575
-8.3919711, 43.3860364
-8.3920284, 43.3860682
-8.3921154, 43.3860629
-8.3921683, 43.3860746
-8.392155, 43.3861348
-8.3922838, 43.3861658
-8.3923272, 43.3862543
-8.3924522, 43.3862513
-8.3925251, 43.3862616
-8.3927098, 43.3863134
-8.3928407, 43.386296
-8.3929494, 43.3862568
-8.392947, 43.386215
-8.3931123, 43.3862397
-8.3933113, 43.386283
-8.3934899, 43.3862409
-8.3936071, 43.3862866
-8.3937372, 43.3863102
-8.3938942, 43.3863351
-8.3941019, 43.3863493
-8.394222, 43.3863633
-8.3943161, 43.3863496
-8.394386, 43.3862967
-8.3944613, 43.3863374
-8.3943342, 43.3864093
-8.3942578, 43.3863944
-8.3941829, 43.3864142
-8.394323, 43.3864496
-8.3943743, 43.3864859
-8.3943684, 43.3865507
-8.3944134, 43.3866052
-8.3945564, 43.3866113
-8.3947086, 43.3865836
-8.3947205, 43.386468
-8.3947078, 43.3864008
-8.3946489, 43.3863435
-8.394742, 43.386336
