,propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,detailedType.subTypology,labels,parkingSpace.parkingSpacePrice,newDevelopmentFinished
15,98637538,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/b5/dd/1018831314.jpg,53,,295000.0,penthouse,sale,87.0,True,1,1,"Avenida Oza, 130",A Coruña,A Coruña,Los Castros - Castrillón,es,43.3534733,-8.3935852,True,https://www.idealista.com/obra-nueva/98637538/,2679,"Edificio modernista en Avenida de Oza 130, diseñado en 1921 por Antonio de Mesa. Los pisos destacan por su altura interior en toda la vivienda de 3,20 metros y la luz que se cuela por sus preciosos ventanales: hacia la parte trasera las galerías que abarcan toda la fachada del edificio al igual que el amplio patio inglés central cubierto. Al frente tiene unas preciosas ventanas balconeras a la Avenida de Oza con vistas despejadas al mar y al Dique de Abrigo que varían en forma según la altura.  Todos ellos tienen en planta tipo 160 m2 construidos, cuentan con tres dormitorios todos de más de 12 m2 con amplios armarios y mucha luz natural, el principal es en suite con zona de estar en la galería y vestidor. Un salón de 45 m2 con tres ventanales a fachada, cocina con opción a personalizar por el cliente y un baño completo en pasillo para dar servicio al resto del piso. Se ha reformado con todo el mimo cuidando sus elementos originales más destacados: las molduras, alturas originales, trabajos en madera y marquetería, ornamentos en fachada y portal como los filamentos ondulantes hojas, flores vegetales y como no, los rostros femeninos provenientes del Arts and Crafts inspirados en la diosa de la naturaleza Flora.  El suelo es el original de pinotea restaurado tabla a tabla, sus ventanales en galería mantienen la forma original, pero la trasera lleva ahora aislamiento gracias a su doble acristalamiento. Las forjas, las puertas interiores con una altura de 3 metros de altura con un precioso mainel de 30 cm sobre ellas. Todos estos detalles junto con el alto nivel de acabados convierten estas viviendas en piezas únicas en la ciudad. Calefacción y aire acondicionado por aerotermía con un consumo muy bajo, Cocinas de alta gama con electrodomésticos de Siemens y encimera a elegir por el cliente, baños amplios y cómodos  La planta cuarta cuenta con una amplia terraza al fachada de 32 m2. La planta sexta es un acogedor apartamento de 2 habitaciones con cocina independiente y salón, dos dormitorios y un baño. A tres minutos andando tenemos el parque de San Diego, el Forum Metropolitano con una gran oferta cultural y el Corte Inglés, si te gusta navegar y la playa en diez minutos llegamos al Náutico y a la Playa de Oza. Las conexiones con el centro de A Coruña y la salida de esta son inmejorables. En la misma Avenida de Oza tenemos las principales líneas de autobús. En las inmediaciones encontrarás todos los servicios que necesitas: Polideportivo, piscina municipal, centro cívico, centro de salud, farmacias, bancos, cafeterías, bares, restaurantes, colegios, supermercados como el Mercadona que está a escasos 30 metros. LLámenos para más información. Estamos deseando informarle.",False,newdevelopment,True,True,3391.0,True,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña","Ático en Avenida Oza, 130",atico,,,,penthouse,,,False
16,100112866,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/c8/c1/1079909741.jpg,11,,130000.0,chalet,sale,260.0,False,3,2,"SOMESO, 4",A Coruña,A Coruña,Someso - Matogrande,es,43.3383944,-8.412928,True,https://www.idealista.com/inmueble/100112866/,4479,"URGE VENTA!  PRECIO NEGOCIABLE! Disponemos de dos viviendas en C/ Cabana 28 y 29 en A coruña Someso para reformar y convertir en una vivienda unifamiliar, superficie de la parcela catastral nº 12 76, 9 superficie de la parcela catastral nº 18 52,9 Estas viviendas están para reformar total mente pudiendo hacer una vivienda unifamiliar, según el estado actual, la superficie útil de las diversas plantas en cada vivienda: planta baja superficie construida 120,60 m2 superficie útil 83,91 m2 planta primera superficie construida: 102,86 total superficie útil 223,46( CADA VIVIENDA ) parcelas 12,76 + 18,52 +19 = 223 m2. Adjuntamos un plano de como podría quedar la vivienda. Las viviendas se venden juntas no por separado, su precio 130000 euros.",False,renew,False,,500.0,True,False,False,False,False,False,chalet,"Someso - Matogrande, A Coruña","Chalet adosado en Someso, 4",3421-08218,,,,terracedHouse,,,
17,101092580,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/6f/cd/1109740385.jpg,15,4,169000.0,flat,sale,85.0,True,3,1,barcelona,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3585195,-8.4199321,False,https://www.idealista.com/inmueble/101092580/,2712,"Precioso piso en excelente estado de conservación en la misma calle Barcelona, rodeado de servicios, supermercados, cafeterías y tiendas. Sus 85m2 se distribuyen en 3 dormitorios, salón comedor amplio, cocina totalmente equipada y baño completo. Reciente reforma de la vivienda, en el año 2022, parquet en toda la vivienda, armarios empotrados. Edificio con ascensor a cota cero y sin barreras arquitectónicas. Hay garaje en el mismo edificio, con posibilidad de consultar plazas disponibles a la venta o en alquiler.",False,good,False,True,1988.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en barcelona,506,,,,,,,
18,100497434,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/fb/6e/1091184079.jpg,32,8,285000.0,duplex,sale,107.0,True,3,3,Calle Emilio González López,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3724476,-8.4324446,False,https://www.idealista.com/inmueble/100497434/,2794,"Dúplex de tres dormitorios situado en la parte baja de la Plaza Elíptica, con todos los servicios cerca, dentro de un edifico con piscina comunitaria. La planta baja se encuentran distribuida en una amplia cocina con tendedero anexo, un salón comedor con orientación suroeste que dispone de unas bonitas vistas, y un aseo. La planta de arriba está dividida en tres dormitorios con ventanas tipo velux y dos baños completos, uno de los cuales se encuentra dentro del dormitorio principal. El inmueble dispone de armarios empotrados, plaza de garaje y trastero en el edificio, ascensor y calefacción individual de gas natural, y se encuentra en excelente estado de conservación. Se trata de una octava planta que tanto por su buena orientación como por los amplios ventanales goza de sol todo el día. No pierdas esta oportunidad y llámanos para visitarlo.",False,good,False,True,2664.0,True,False,False,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Dúplex en Calle Emilio González López,21780,True,True,,duplex,,,
19,100712532,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/87/ef/1096555564.jpg,32,7,228000.0,flat,sale,101.0,False,2,2,"Avenida de Lamadosa, 2",A Coruña,A Coruña,Eirís,es,43.3458399,-8.3982663,True,https://www.idealista.com/obra-nueva/100712532/,3498,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,2257.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 2",100077608,True,True,,,,,False
20,91450297,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/c8/4b/814891679.jpg,32,,240000.0,flat,sale,128.0,False,3,2,"Avenida de Lamadosa, 4",A Coruña,A Coruña,Eirís,es,43.3450901,-8.3934634,True,https://www.idealista.com/obra-nueva/91450297/,3604,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,1875.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 4",100077543,True,True,,,,,False
21,97765712,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/d1/85/989721685.jpg,32,6,195500.0,flat,sale,82.0,False,1,1,"Avenida de Lamadosa, 2",A Coruña,A Coruña,Eirís,es,43.3458399,-8.3982663,True,https://www.idealista.com/obra-nueva/97765712/,3498,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,2384.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 2",100077594,True,True,,,,,False
22,100486213,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/ca/7a/1089108185.jpg,31,3,200000.0,flat,sale,101.0,False,2,2,"Avenida de Lamadosa, 2",A Coruña,A Coruña,Eirís,es,43.3458399,-8.3982663,True,https://www.idealista.com/obra-nueva/100486213/,3498,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,1980.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 2",100077564,True,True,,,,,False
23,97591254,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/b1/28/984147927.jpg,32,8,239313.0,flat,sale,97.0,False,2,2,"Avenida de Lamadosa, 2",A Coruña,A Coruña,Eirís,es,43.3458399,-8.3982663,True,https://www.idealista.com/obra-nueva/97591254/,3498,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,2467.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 2",100077612,True,True,,,,,False
24,91450317,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/5e/bd/814892435.jpg,32,,300000.0,flat,sale,128.0,False,3,2,"Avenida de Lamadosa, 4",A Coruña,A Coruña,Eirís,es,43.3450901,-8.3934634,True,https://www.idealista.com/obra-nueva/91450317/,3604,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,2344.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 4",100077627,True,True,,,,,False
25,97765662,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/2f/8c/989720541.jpg,32,1,220000.0,flat,sale,119.0,False,3,2,"Avenida de Lamadosa, 2",A Coruña,A Coruña,Eirís,es,43.3458399,-8.3982663,True,https://www.idealista.com/obra-nueva/97765662/,3498,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,1849.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 2",100077534,True,True,,,,,False
26,97765696,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/a1/3c/989720914.jpg,32,3,199000.0,flat,sale,102.0,False,2,2,"Avenida de Lamadosa, 2",A Coruña,A Coruña,Eirís,es,43.3458399,-8.3982663,True,https://www.idealista.com/obra-nueva/97765696/,3498,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,1951.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 2",100077563,True,True,,,,,False
27,91450275,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0f/51/e8/814892056.jpg,31,,213713.0,flat,sale,106.0,True,2,2,"Avenida de Lamadosa, 2",A Coruña,A Coruña,Eirís,es,43.3458399,-8.3982663,True,https://www.idealista.com/obra-nueva/91450275/,3498,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,2016.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 2",100077551,True,True,,,,,False
28,97765705,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/05/be/989721856.jpg,32,7,249000.0,flat,sale,106.0,False,2,2,"Avenida de Lamadosa, 2",A Coruña,A Coruña,Eirís,es,43.3458399,-8.3982663,True,https://www.idealista.com/obra-nueva/97765705/,3498,"Viviendas diseñadas para dar calidad de vida a sus ocupantes. Un edificio de viviendas con un único portal y con 11 alturas (B2+B1+9+BC). Un garaje amplio con rampa y con dimensiones según normativa. Las viviendas cumplen con la normativa de habitabilidad, garantizando la amplitud espacial y la luminosidad en todas sus estancias. Las viviendas cumplen con el código técnico, lo que implica un mayor ahorro energético a través del correcto aislamiento térmico y la solución a los problemas de humedad mediante una excelente impermeabilización y ventilación del edificio. Se completa el proyecto con un salón social en la planta de acceso y plantas inferiores destinadas a garajes y trasteros. Materiales elegantes tanto en suelos como en acabados de paredes, modernos ascensores y buzones en conjunción con la cuidada decoración. Viviendas prácticas y cómodas para disfrutar como siempre has soñado. La promoción de viviendas se encuentra ubicada en el nuevo barrio de Eiris dotado de amplias avenidas, zonas verdes, equipamientos y muy bien comunicado con la autopista y las estaciones de bus (1.200m) y tren (1.500m). La línea de autobús 1A nos acerca al centro cada 15 min. La promoción se encuentra en la avenida de la Madosa que tiene un ancho de vial de casi 40 metros. El edificio forma parte de una manzana abierta con vistas a los barrios de las Flores, Matogrande, Someso y el monte de la Zapateira con una estupenda orientación sur. El solar colinda con un jardín dotado de parque infantil y pistas de baloncesto al lado de un supermercado. El Hospital provincial de La Coruña está a 850m. El colegio público Mª Pita está a 700m, el concertado Liceo la Paz a 1300m, Maristas a 1300m y el privado Eiris está a 700m. Cruzando la calle nos encontramos con una guardería y el centro de día, muy próximos a la Plaza de Pablo Iglesias y su biblioteca. El parque de Eiris con vistas a la ría de La Coruña se caracteriza, por su extensa superficie de césped ideal para pasear o hacer deporte.",True,newdevelopment,True,True,2349.0,True,False,False,False,False,False,flat,"Eirís, A Coruña","Piso en Avenida de Lamadosa, 2",100077606,True,True,,,,,False
